UTM_X,UTM_Y,elevation
620462.4128909452,4196998.5063478835,582.684020996094
620463.7176912738,4196909.7397330515,588.733642578125
620465.0224680422,4196820.9731296226,643.607421875
620466.3272212504,4196732.2065376034,687.142578125
620467.6319508980,4196643.4399569891,744.64990234375
620468.9366569846,4196554.6733877826,770.513854980469
620470.2413395104,4196465.9068299811,774.333190917969
620471.5459984746,4196377.1402835883,748.473205566406
620472.8506338772,4196288.3737485996,688.733642578125
620474.1552457182,4196199.6072250176,644.974365234375
620475.4598339972,4196110.8407128425,625.342712402344
620476.7643987136,4196022.0742120715,614.068054199219
620478.0689398674,4195933.3077227101,600.517883300781
620479.3734574586,4195844.5412447508,590.166809082031
620480.6779514865,4195755.7747781985,584.352783203125
620481.9824219514,4195667.0083230529,579.713073730469
620483.2868688526,4195578.2418793133,574.353942871094
620484.5912921900,4195489.4754469777,568.995422363281
620485.8956919631,4195400.7090260489,564.151550292969
620487.2000681724,4195311.9426165251,567.604064941406
620488.5044208168,4195223.1762184063,586.109680175781
620489.8087498966,4195134.4098316906,596.595397949219
620491.1130554110,4195045.6434563836,616.523559570312
620492.4173373604,4194956.8770924807,630.006530761719
620493.7215957444,4194868.1107399808,639.325988769531
620495.0258305623,4194779.3443988878,646.347351074219
620496.3300418144,4194690.5780691989,654.4775390625
620522.2937018324,4197709.6737869047,574.967346191406
620523.5994528526,4197620.9070734885,573.385375976562
620524.9051803008,4197532.1403714763,574.822570800781
620526.2108841768,4197443.3736808738,580.746154785156
620527.5165644806,4197354.6070016744,580.288635253906
620528.8222212116,4197265.8403338846,578.841918945312
620530.1278543698,4197177.0736774988,579.203918457031
620531.4334639549,4197088.3070325209,580.210327148438
620532.7390499668,4196999.5403989488,580.279479980469
620534.0446124050,4196910.7737767817,611.421752929688
620535.3501512693,4196822.0071660215,656.095825195312
620536.6556665596,4196733.2405666662,710.203186035156
620537.9611582756,4196644.4739787178,755.53076171875
620539.2666264168,4196555.7074021753,782.794982910156
620540.5720709834,4196466.9408370377,768.105102539062
620541.8774919750,4196378.1742833070,725.577575683594
620543.1828893910,4196289.4077409804,682.606201171875
620544.4882632316,4196200.6412100606,634.394470214844
620545.7936134962,4196111.8746905439,619.182312011719
620547.0989401848,4196023.1081824331,605.014343261719
620548.4042432969,4195934.3416857300,594.749267578125
620549.7095228328,4195845.5752004283,585.204528808594
620551.0147787918,4195756.8087265342,581.011596679688
620552.3200111736,4195668.0422640443,576.921691894531
620553.6252199782,4195579.2758129593,571.176635742188
620554.9304052052,4195490.5093732774,565.173706054688
620556.2355668544,4195401.7429450033,560.82958984375
620557.5407049254,4195312.9765281323,570.358215332031
620558.8458194184,4195224.2101226645,586.458862304688
620560.1509103326,4195135.4437286025,606.143676757812
620561.4559776682,4195046.6773459455,618.293762207031
620562.7610214246,4194957.9109746916,638.848999023438
620564.0660416018,4194869.1446148409,648.547729492188
620565.3710381994,4194780.3782663951,667.197082519531
620566.6760112174,4194691.6119293543,674.584777832031
620592.6137692872,4197710.7085004281,569.919128417969
620593.9202825276,4197621.9417796815,568.88134765625
620595.2267721824,4197533.1750703389,572.454895019531
620596.5332382512,4197444.4083724041,575.17724609375
620597.8396807340,4197355.6416858714,575.668212890625
620599.1460996304,4197266.8750107475,572.295471191406
620600.4524949404,4197178.1083470276,574.603515625
620601.7588666632,4197089.3416947136,573.916198730469
620603.0652147990,4197000.5750538055,585.238952636719
620604.3715393476,4196911.8084243033,622.03759765625
620605.6778403086,4196823.0418062042,672.235473632812
620606.9841176816,4196734.2751995111,719.46728515625
620608.2903714668,4196645.5086042238,764.549865722656
620609.5966016634,4196556.7420203416,765.964477539062
620610.9028082713,4196467.9754478624,734.971130371094
620612.2089912907,4196379.2088867901,709.7314453125
620613.5151507208,4196290.4423371209,668.861022949219
620614.8212865615,4196201.6757988567,636.557312011719
620616.1273988130,4196112.9092719974,610.950500488281
620617.4334874745,4196024.1427565422,600.490539550781
620618.7395525458,4195935.3762524920,588.542846679688
620620.0455940268,4195846.6097598439,581.876770019531
620621.3516119174,4195757.8432786018,576.455993652344
620622.6576062170,4195669.0768087637,571.9873046875
620623.9635769256,4195580.3103503305,563.962158203125
620625.2695240430,4195491.5439032987,561.670227050781
620626.5754475688,4195402.7774676736,563.423706054688
620627.8813475028,4195314.0110434517,571.700500488281
620629.1872238446,4195225.2446306329,592.745422363281
620630.4930765942,4195136.4782292172,610.858581542969
620631.7989057514,4195047.7118392047,636.957458496094
620633.1047113156,4194958.9454605971,649.744140625
620634.4104932868,4194870.1790933916,669.362487792969
620635.7162516648,4194781.4127375912,675.018249511719
620637.0219864494,4194692.6463931920,673.7021484375
620662.9338425504,4197711.7438177811,565.782653808594
620664.2411180116,4197622.9770896994,565.035522460938
620665.5483698738,4197534.2103730207,569.228454589844
620666.8555981362,4197445.4436677499,569.651245117188
620668.1628027988,4197356.6769738803,569.668823242188
620669.4699838612,4197267.9102914184,567.525512695312
620670.7771413232,4197179.1436203597,570.656799316406
620672.0842751848,4197090.3769607069,575.929931640625
620673.3913854454,4197001.6103124581,589.589721679688
620674.6984721050,4196912.8436756153,640.422912597656
620676.0055351632,4196824.0770501746,679.03173828125
620677.3125746198,4196735.3104361389,740.67431640625
620678.6195904746,4196646.5438335072,759.468017578125
620679.9265827272,4196557.7772422805,739.603332519531
620681.2335513775,4196469.0106624560,723.239990234375
620682.5404964254,4196380.2440940375,692.867492675781
620683.8474178704,4196291.4775370210,669.3916015625
620685.1543157122,4196202.7109914096,631.892333984375
620686.4611899508,4196113.9444572022,610.217346191406
620687.7680405858,4196025.1779343970,595.944091796875
620689.0748676170,4195936.4114229977,586.894348144531
620690.3816710440,4195847.6449229997,577.514831542969
620691.6884508668,4195758.8784344047,573.179870605469
620692.9952070850,4195670.1119572157,565.619567871094
620694.3019396984,4195581.3454914289,560.422668457031
620695.6086487068,4195492.5790370433,559.860107421875
620696.9153341098,4195403.8125940626,566.06591796875
620698.2219959074,4195315.0461624851,576.90478515625
620699.5286340991,4195226.2797423098,593.0576171875
620700.8352486846,4195137.5133335367,621.263916015625
620702.1418396640,4195048.7469361667,641.986022949219
620703.4484070368,4194959.9805501997,663.315856933594
620704.7549508028,4194871.2141756341,663.266723632812
620706.0614709618,4194782.4478124725,658.379699707031
620707.3679675136,4194693.6814607121,649.06103515625
620733.2539216252,4197712.7797389636,560.049682617188
620734.5619593085,4197624.0130035412,562.309875488281
620735.8699733784,4197535.2462795237,566.047424316406
620737.1779638350,4197446.4795669112,565.203552246094
620738.4859306780,4197357.7128657019,562.955017089844
620739.7938739072,4197268.9461758984,565.34130859375
620741.1017935222,4197180.1794974962,570.822326660156
620742.4096895230,4197091.4128304990,580.050231933594
620743.7175619092,4197002.6461749058,596.405883789062
620745.0254106804,4196913.8795307167,640.82958984375
620746.3332358368,4196825.1128979297,681.77587890625
620747.6410373776,4196736.3462765468,734.920837402344
620748.9488153028,4196647.5796665670,745.663940429688
620750.2565696122,4196558.8130679922,728.919494628906
620751.5643003056,4196470.0464808196,717.05859375
620752.8720073826,4196381.2799050501,691.238098144531
620754.1796908430,4196292.5133406827,669.098022460938
620755.4873506866,4196203.7467877204,634.018859863281
620756.7949869132,4196114.9802461592,610.997741699219
620758.1025995224,4196026.2137160003,594.987976074219
620759.4101885140,4195937.4471972473,585.610229492188
620760.7177538880,4195848.6806898927,575.083740234375
620762.0252956436,4195759.9141939441,571.36328125
620763.3328137812,4195671.1477093957,564.276184082031
620764.6403083000,4195582.3812362524,559.421752929688
620765.9477792000,4195493.6147745093,557.563537597656
620767.2552264810,4195404.8483241694,566.631896972656
620768.5626501428,4195316.0818852317,576.867553710938
620769.8700501850,4195227.3154576942,593.952270507812
620771.1774266073,4195138.5490415599,617.943237304688
620772.4847794096,4195049.7826368287,632.959350585938
620773.7921085916,4194961.0162434988,647.114624023438
620775.0994141533,4194872.2498615701,648.607849121094
620776.4066960940,4194783.4834910436,629.218139648438
620777.7139544135,4194694.7171319174,625.51416015625
620803.5740065154,4197713.8162639737,557.48828125
620804.8828064210,4197625.0495212097,559.020629882812
620806.1915826998,4197536.2827898478,562.262817382812
620807.5003353512,4197447.5160698919,560.158447265625
620808.8090643754,4197358.7493613353,559.432189941406
620810.1177697720,4197269.9826641837,564.837707519531
620811.4264515408,4197181.2159784362,575.742492675781
620812.7351096816,4197092.4493040908,582.292358398438
620814.0437441939,4197003.6826411486,609.663146972656
620815.3523550774,4196914.9159896104,642.50732421875
620816.6609423324,4196826.1493494725,702.375793457031
620817.9695059581,4196737.3827207386,728.015869140625
620819.2780459546,4196648.6161034079,727.354736328125
620820.5865623214,4196559.8494974794,723.639343261719
620821.8950550586,4196471.0829029521,705.400756835938
620823.2035241654,4196382.3163198279,687.08154296875
620824.5119696422,4196293.5497481059,652.146606445312
620825.8203914881,4196204.7831877870,629.923583984375
620827.1287897034,4196116.0166388685,604.7822265625
620828.4371642875,4196027.2501013530,592.303771972656
620829.7455152404,4195938.4835752407,580.613220214844
620831.0538425616,4195849.7170605268,573.632934570312
620832.3621462513,4195760.9505572170,567.182250976562
620833.6704263084,4195672.1840653094,562.812805175781
620834.9786827336,4195583.4175848039,555.78515625
620836.2869155260,4195494.6511156969,557.87255859375
620837.5951246858,4195405.8846579939,567.679992675781
620838.9033102124,4195317.1182116922,575.56103515625
620840.2114721058,4195228.3517767917,597.166564941406
620841.5196103656,4195139.5853532916,609.692138671875
620842.8277249916,4195050.8189411927,618.643859863281
620844.1358159836,4194962.0525404951,621.651977539062
620845.4438833412,4194873.2861511977,621.416137695312
620846.7519270644,4194784.5197733026,614.578857421875
620848.0599471526,4194695.7534068068,613.791381835938
620873.8940972242,4197714.8533928152,554.665405273438
620875.2036593528,4197626.0866427040,555.977844238281
620876.5131978410,4197537.3199039930,559.757385253906
620877.8227126880,4197448.5531766890,557.265625
620879.1322038942,4197359.7864607833,559.680114746094
620880.4416714590,4197271.0197562808,570.617004394531
620881.7511153822,4197182.2530631805,573.807434082031
620883.0605356634,4197093.4863814833,589.763061523438
620884.3699323026,4197004.7197111882,620.171875
620885.6793052994,4196915.9530522954,669.52685546875
620886.9886546538,4196827.1864048028,704.524230957031
620888.2979803652,4196738.4197687134,712.9833984375
620889.6072824334,4196649.6531440252,708.469177246094
620890.9165608586,4196560.8865307402,706.396423339844
620892.2258156399,4196472.1199288554,694.757202148438
620893.5350467776,4196383.3533383738,669.886047363281
620894.8442542710,4196294.5867592916,639.698669433594
620896.1534381204,4196205.8201916115,612.603637695312
620897.4625983250,4196117.0536353327,601.482788085938
620898.7717348848,4196028.2870904533,586.8427734375
620900.0808477994,4195939.5205569789,575.995849609375
620901.3899370688,4195850.7540349029,570.0068359375
620902.6990026926,4195761.9875242291,565.28857421875
620904.0080446708,4195673.2210249556,560.666320800781
620905.3170630026,4195584.4545370834,553.391296386719
620906.6260576884,4195495.6880606096,558.988098144531
620907.9350287274,4195406.9215955399,565.302307128906
620909.2439761198,4195318.1551418696,577.346313476562
620910.5528998650,4195229.3886995977,589.22119140625
620911.8617999628,4195140.6222687270,596.917785644531
620913.1706764132,4195051.8558492586,605.650329589844
620914.4795292158,4194963.0894411895,605.870849609375
620915.7883583704,4194874.3230445199,606.535461425781
620917.0971638766,4194785.5566592505,603.245727539062
620918.4059457342,4194696.7902853806,601.930358886719
620944.2141937548,4197715.8911254881,550.135009765625
620945.5245181074,4197627.1243680250,550.779052734375
620946.8348188056,4197538.3576219622,554.377319335938
620948.1450958489,4197449.5908873035,556.618835449219
620949.4553492378,4197360.8241640441,564.601806640625
620950.7655789712,4197272.0574521869,571.014953613281
620952.0757850496,4197183.2907517301,575.708618164062
620953.3859674722,4197094.5240626764,594.906799316406
620954.6961262390,4197005.7573850239,638.558776855469
620956.0062613498,4196916.9907187736,672.25244140625
620957.3163728042,4196828.2240639217,701.301147460938
620958.6264606018,4196739.4574204730,696.638488769531
620959.9365247427,4196650.6907884236,691.444580078125
620961.2465652268,4196561.9241677783,684.970825195312
620962.5565820532,4196473.1575585306,671.459655761719
620963.8665752222,4196384.3909606840,659.118103027344
620965.1765447332,4196295.6243742397,621.981506347656
620966.4864905864,4196206.8577991957,603.886108398438
620967.7964127810,4196118.0912355501,599.229736328125
620969.1063113172,4196029.3246833049,590.309631347656
620970.4161861944,4195940.5581424637,573.350036621094
620971.7260374126,4195851.7916130181,567.316467285156
620973.0358649716,4195763.0250949757,561.245300292969
620974.3456688710,4195674.2585883327,558.026550292969
620975.6554491105,4195585.4920930909,551.688720703125
620976.9652056902,4195496.7256092466,556.742736816406
620978.2749386092,4195407.9591368036,566.722839355469
620979.5846478678,4195319.1926757609,571.119018554688
620980.8943334658,4195230.4262261167,577.744445800781
620982.2039954024,4195141.6597878719,585.951904296875
620983.5136336780,4195052.8933610274,589.935607910156
620984.8232482920,4194964.1269455822,596.2890625
620986.1328392440,4194875.3605415355,592.454162597656
620987.4424065340,4194786.5941488883,595.474548339844
620988.7519501618,4194697.8277676404,590.642639160156
621014.5342961110,4197716.9294619923,548.366882324219
621015.8453826880,4197628.1626971727,548.112670898438
621017.1564455969,4197539.3959437525,552.188598632812
621018.4674848374,4197450.6292017363,559.497985839844
621019.7785004094,4197361.8624711186,567.019226074219
621021.0894923126,4197273.0957519030,571.050415039062
621022.4004605466,4197184.3290440859,577.865051269531
621023.7114051112,4197095.5623476710,611.837158203125
621025.0223260064,4197006.7956626574,640.888916015625
621026.3332232316,4196918.0289890431,672.006164550781
621027.6440967870,4196829.2623268291,680.664489746094
621028.9549466716,4196740.4956760155,673.928161621094
621030.2657728860,4196651.7290366022,671.079223632812
621031.5765754292,4196562.9624085901,659.021240234375
621032.8873543016,4196474.1957919765,654.960021972656
621034.1981095028,4196385.4291867632,636.247009277344
621035.5088410320,4196296.6625929503,621.8525390625
621036.8195488896,4196207.8960105358,603.382629394531
621038.1302330752,4196119.1294395225,603.924133300781
621039.4408935884,4196030.3628799068,597.294860839844
621040.7515304290,4195941.5963316932,577.524353027344
621042.0621435968,4195852.8297948772,565.234191894531
621043.3727330916,4195764.0632694606,559.136840820312
621044.6832989128,4195675.2967554443,554.013305664062
621045.9938410608,4195586.5302528273,549.0986328125
621047.3043595348,4195497.7637616070,557.820739746094
621048.6148543349,4195408.9972817888,563.273620605469
621049.9253254604,4195320.2308133682,565.098449707031
621051.2357729116,4195231.4643563470,566.611633300781
621052.5461966880,4195142.6979107223,573.325378417969
621053.8565967892,4195053.9314764990,574.65576171875
621055.1669732152,4194965.1650536740,580.360473632812
621056.4773259654,4194876.3986422447,581.544860839844
621057.7876550400,4194787.6322422167,583.728637695312
621059.0979604386,4194698.8658535862,583.821228027344
621084.8544042958,4197717.9684023289,546.758544921875
621086.1662530982,4197629.2016301500,547.410278320312
621087.4780782184,4197540.4348693686,554.780944824219
621088.7898796567,4197451.6681199893,560.421020507812
621090.1016574128,4197362.9013820095,565.630126953125
621091.4134114862,4197274.1346554291,570.126525878906
621092.7251418766,4197185.3679402489,590.935485839844
621094.0368485842,4197096.6012364691,617.837280273438
621095.3485316082,4197007.8345440887,651.560729980469
621096.6601909486,4196919.0678631077,658.9482421875
621097.9718266054,4196830.3011935260,657.185668945312
621099.2834385780,4196741.5345353447,649.281372070312
621100.5950268662,4196652.7678885618,644.203002929688
621101.9065914698,4196564.0012531793,634.466491699219
621103.2181323888,4196475.2346291952,626.155456542969
621104.5296496224,4196386.4680166095,623.009643554688
621105.8411431708,4196297.7014154233,621.359130859375
621107.1526130338,4196208.9348256383,614.430358886719
621108.4640592108,4196120.1682472490,612.111145019531
621109.7754817018,4196031.4016802590,600.428100585938
621111.0868805064,4195942.6351246703,576.411193847656
621112.3982556243,4195853.8685804764,563.924438476562
621113.7096070556,4195765.1020476837,555.770751953125
621115.0209347998,4195676.3355262894,552.74072265625
621116.3322388568,4195587.5690162927,550.017700195312
621117.6435192260,4195498.8025176935,556.480163574219
621118.9547759074,4195410.0360304946,561.332336425781
621120.2660089008,4195321.2695546923,561.043090820312
621121.5772182060,4195232.5030902885,564.543518066406
621122.8884038226,4195143.7366372822,566.591369628906
621124.1995657502,4195054.9701956743,568.238159179688
621125.5107039888,4194966.2037654649,570.837036132812
621126.8218185382,4194877.4373466512,577.380004882812
621128.1329093982,4194788.6709392369,578.482177734375
621129.4439765682,4194699.9045432182,582.315307617188
621155.1745183128,4197719.0079464968,545.011474609375
621156.4871293410,4197630.2411669521,548.423400878906
621157.7997166736,4197541.4743988067,553.017700195312
621159.1122803102,4197452.7076420626,559.924255371094
621160.4248202509,4197363.9408967141,561.648864746094
621161.7373364954,4197275.1741627669,574.772033691406
621163.0498290430,4197186.4074402172,600.388305664062
621164.3622978940,4197097.6407290688,634.543273925781
621165.6747430478,4197008.8740293179,648.048461914062
621166.9871645042,4196920.1073409664,649.70068359375
621168.2995622632,4196831.3406640124,638.111328125
621169.6119363240,4196742.5739984587,626.40966796875
621170.9242866870,4196653.8073443016,614.860046386719
621172.2366133516,4196565.0407015448,614.736755371094
621173.5489163176,4196476.2740701856,611.0849609375
621174.8611955850,4196387.5074502258,618.937927246094
621176.1734511532,4196298.7408416625,620.834106445312
621177.4856830218,4196209.9742444986,618.427062988281
621178.7978911912,4196121.2076587323,613.879638671875
621180.1100756606,4196032.4410843616,588.196411132812
621181.4222364300,4195943.6745213931,574.084594726562
621182.7343734991,4195854.9079698194,558.071655273438
621184.0464868674,4195766.1414296450,554.019226074219
621185.3585765350,4195677.3749008672,549.148193359375
621186.6706425014,4195588.6083834898,547.598571777344
621187.9826847668,4195499.8418775043,556.97119140625
621189.2947033304,4195411.0753829209,559.58251953125
621190.6066981924,4195322.3088997332,560.089111328125
621191.9186693522,4195233.5424279431,561.427795410156
621193.2306168098,4195144.7759675495,564.103698730469
621194.5425405646,4195056.0095185526,564.390502929688
621195.8544406168,4194967.2430809550,567.211181640625
621197.1663169658,4194878.4766547522,571.783874511719
621198.4781696117,4194789.7102399459,576.079345703125
621199.7899985538,4194700.9438365381,581.528930664062
621225.4946381652,4197720.0480944989,543.193298339844
621226.8080114198,4197631.2813075865,549.865417480469
621228.1213609654,4197542.5145320697,553.901611328125
621229.4346868014,4197453.7477679560,557.490783691406
621230.7479889274,4197364.9810152361,557.998596191406
621232.0612673436,4197276.2142739166,576.438537597656
621233.3745220492,4197187.4475439945,602.895263671875
621234.6877530442,4197098.6808254709,628.49853515625
621236.0009603284,4197009.9141183468,631.87451171875
621237.3141439016,4196921.1474226192,639.253173828125
621238.6273037634,4196832.3807382900,624.961364746094
621239.9404399137,4196743.6140653593,604.565490722656
621241.2535523518,4196654.8474038243,594.342163085938
621242.5666410782,4196566.0807536896,598.262084960938
621243.8797060922,4196477.3141149506,601.771484375
621245.1927473936,4196388.5474876091,608.370727539062
621246.5057649822,4196299.7808716660,612.273803710938
621247.8187588576,4196211.0142671205,618.300415039062
621249.1317290198,4196122.2476739716,607.0654296875
621250.4446754684,4196033.4810922192,583.600708007812
621251.7575982030,4195944.7145218644,569.210510253906
621253.0704972238,4195855.9479629062,556.405578613281
621254.3833725300,4195767.1814153455,552.909790039062
621255.6962241218,4195678.4148791814,549.617858886719
621257.0090519988,4195589.6483544149,544.978271484375
621258.3218561608,4195500.8818410439,554.458312988281
621259.6346366074,4195412.1153390706,557.473449707031
621260.9473933384,4195323.3488484938,558.206909179688
621262.2601263536,4195234.5823693117,559.169372558594
621263.5728356529,4195145.8159015272,561.333862304688
621264.8855212356,4195057.0494451383,563.279479980469
621266.1981831018,4194968.2830001470,566.414184570312
621267.5108212514,4194879.5165665494,569.088500976562
621268.8234356839,4194790.7501443503,574.156982421875
621270.1360263990,4194701.9837335460,582.226684570312
621295.8147638564,4197721.0888463333,541.464721679688
621297.1288993388,4197632.3220520485,547.112548828125
621298.4430110978,4197543.5552691584,554.644226074219
621299.7570991336,4197454.7884976678,556.015014648438
621301.0711634458,4197366.0217375746,558.830322265625
621302.3852040340,4197277.2549888780,573.440856933594
621303.6992208984,4197188.4882515790,603.802429199219
621305.0132140382,4197099.7215256793,608.195739746094
621306.3271834536,4197010.9548111744,620.420532226562
621307.6411291440,4196922.1881080680,628.49853515625
621308.9550511094,4196833.4214163572,610.985107421875
621310.2689493496,4196744.6547360457,591.082336425781
621311.5828238642,4196655.8880671291,585.459838867188
621312.8966746528,4196567.1214096108,587.862121582031
621314.2105017154,4196478.3547634901,595.101623535156
621315.5243050515,4196389.5881287633,604.489562988281
621316.8380846612,4196300.8215054348,613.073852539062
621318.1518405442,4196212.0548935030,613.578918457031
621319.4655726998,4196123.2882929659,592.690612792969
621320.7792811284,4196034.5217038253,578.311157226562
621322.0929658292,4195945.7551260851,560.988647460938
621323.4066268024,4195856.9885597369,553.294128417969
621324.7202640474,4195768.2220047852,549.828002929688
621326.0338775640,4195679.4554612301,548.277893066406
621327.3474673522,4195590.6889290726,544.3505859375
621328.6610334114,4195501.9224083079,547.865661621094
621329.9745757414,4195413.1558989417,551.229919433594
621331.2880943425,4195324.3894009711,554.705505371094
621332.6015892138,4195235.6229143944,556.974731445312
621333.9150603552,4195146.8564392133,560.192749023438
621335.2285077668,4195058.0899754288,564.798461914062
621336.5419314478,4194969.3235230399,566.447692871094
621337.8553313984,4194880.5570820440,569.160827636719
621339.1687076184,4194791.7906524446,574.37109375
621340.4820601071,4194703.0242342409,586.911071777344
621366.1348953900,4197722.1302020038,538.517456054688
621367.4497931002,4197633.3634003401,546.053405761719
621368.7646670736,4197544.5966100730,553.2119140625
621370.0795173100,4197455.8298312025,556.016845703125
621371.3943438090,4197367.0630637286,558.179931640625
621372.7091465704,4197278.2963076532,569.961975097656
621374.0239255942,4197189.5295629725,585.818420410156
621375.3386808794,4197100.7628296893,589.255126953125
621376.6534124266,4197011.9961078018,601.709411621094
621377.9681202354,4196923.2293973127,612.66552734375
621379.2828043050,4196834.4626982175,602.159057617188
621380.5974646356,4196745.6960105198,580.087890625
621381.9121012270,4196656.9293342177,578.101135253906
621383.2267140788,4196568.1626693122,585.047912597656
621384.5413031906,4196479.3960158024,595.160705566406
621385.8558685626,4196390.6293736873,611.751525878906
621387.1704101940,4196301.8627429688,615.608337402344
621388.4849280850,4196213.0961236469,604.959289550781
621389.7994222350,4196124.3295157198,589.802978515625
621391.1138926442,4196035.5629191874,570.96875
621392.4283393119,4195946.7963340534,560.086486816406
621393.7427622380,4195858.0297603123,550.219299316406
621395.0571614222,4195769.2631979659,548.477722167969
621396.3715368644,4195680.4966470152,546.119384765625
621397.6858885644,4195591.7301074620,544.477600097656
621399.0002165218,4195502.9635793008,544.192687988281
621400.3145207365,4195414.1970625361,548.019958496094
621401.6288012078,4195325.4305571672,551.882263183594
621402.9430579360,4195236.6640631910,553.002258300781
621404.2572909206,4195147.8975806106,559.507019042969
621405.5715001612,4195059.1311094249,565.547485351562
621406.8856856580,4194970.3646496339,568.30859375
621408.1998474104,4194881.5982012367,571.734252929688
621409.5139854182,4194792.8317642342,581.334716796875
621410.8280996812,4194704.0653386256,590.513610839844
621436.4550327692,4197723.1721615084,537.794311523438
621437.7706927082,4197634.4053524639,544.381103515625
621439.0863288968,4197545.6385548143,551.327758789062
621440.4019413342,4197456.8717685612,554.381286621094
621441.7175300207,4197368.1049937038,556.780944824219
621443.0330949560,4197279.3382302411,564.378723144531
621444.3486361396,4197190.5714781750,574.700927734375
621445.6641535714,4197101.8047375055,582.252258300781
621446.9796472512,4197013.0380082317,588.926574707031
621448.2951171786,4196924.2712903535,592.603515625
621449.6105633532,4196835.5045838691,584.98583984375
621450.9259857752,4196746.7378887823,574.730834960938
621452.2413844442,4196657.9712050892,577.923400878906
621453.5567593595,4196569.2045327928,589.164367675781
621454.8721105217,4196480.4378718901,604.955139160156
621456.1874379298,4196391.6712223822,616.04296875
621457.5027415836,4196302.9045842709,614.470581054688
621458.8180214834,4196214.1379575543,601.083129882812
621460.1332776286,4196125.3713422306,581.443420410156
621461.4485100190,4196036.6047383025,568.348083496094
621462.7637186542,4195947.8381457701,557.5546875
621464.0789035340,4195859.0715646325,551.694702148438
621465.3940646584,4195770.3049948877,546.715576171875
621466.7092020269,4195681.5384365376,544.794189453125
621468.0243156394,4195592.7718895832,542.459045410156
621469.3394054954,4195504.0053540207,541.194763183594
621470.6544715952,4195415.2388298539,548.087585449219
621471.9695139378,4195326.4723170828,550.884948730469
621473.2845325236,4195237.7058157036,552.310485839844
621474.5995273520,4195148.9393257182,555.908020019531
621475.9144984226,4195060.1728471275,565.080505371094
621477.2294457356,4194971.4063799307,568.400817871094
621478.5443692906,4194882.6399241257,576.526184082031
621479.8592690872,4194793.8734797155,587.485046386719
621481.1741451252,4194705.1070466992,599.375610351562
621506.7751759974,4197724.2147248480,536.996215820312
621508.0915981660,4197635.4479084183,544.435974121094
621509.4079965700,4197546.6811033795,549.405029296875
621510.7243712096,4197457.9143097410,550.100891113281
621512.0407220846,4197369.1475274945,552.83935546875
621513.3570491940,4197280.3807566436,560.726928710938
621514.6733525384,4197191.6139971875,565.664306640625
621515.9896321172,4197102.8472491270,575.100708007812
621517.3058879302,4197014.0805124613,575.29833984375
621518.6221199770,4196925.3137871912,577.385437011719
621519.9383282576,4196836.5470733140,572.330688476562
621521.2545127716,4196747.7803708324,573.854370117188
621522.5706735186,4196659.0136797437,581.990173339844
621523.8868104985,4196570.2470000526,596.945434570312
621525.2029237114,4196481.4803317534,609.601928710938
621526.5190131564,4196392.7136748498,618.247131347656
621527.8350788336,4196303.9470293382,606.940673828125
621529.1511207430,4196215.1803952232,590.315246582031
621530.4671388838,4196126.4137725001,576.551391601562
621531.7831332562,4196037.6471611708,560.843933105469
621533.0991038596,4195948.8805612391,556.347839355469
621534.4150506940,4195860.1139726965,549.667297363281
621535.7309737592,4195771.3473955505,545.960083007812
621537.0468730546,4195682.5808297964,543.317687988281
621538.3627485804,4195593.8142754370,541.125854492188
621539.6786003360,4195505.0477324696,543.497985839844
621540.9944283214,4195416.2812008969,549.870483398438
621542.3102325361,4195327.5146807181,555.275939941406
621543.6260129800,4195238.7481719311,554.530395507812
621544.9417696528,4195149.9816745371,558.56640625
621546.2575025545,4195061.2151885377,563.765747070312
621547.5732116842,4194972.4487139294,572.165771484375
621548.8888970424,4194883.6822507158,580.080871582031
621550.2045586286,4194794.9157988923,598.692504882812
621551.5201964424,4194706.1493584625,604.78369140625
621577.0953250780,4197725.2578920247,539.455444335938
621578.4125094766,4197636.4910682030,543.659240722656
621579.7296700972,4197547.7242557751,546.79638671875
621581.0468069396,4197458.9574547438,546.896484375
621582.3639200032,4197370.1906651054,550.114929199219
621583.6810092882,4197281.4238868598,553.983459472656
621584.9980747940,4197192.6571200099,559.407348632812
621586.3151165204,4197103.8903645556,567.257202148438
621587.6321344672,4197015.1236204924,565.009399414062
621588.9491286344,4196926.3568878258,566.431335449219
621590.2660990214,4196837.5901665501,572.818969726562
621591.5830456280,4196748.8234566720,578.520568847656
621592.8999684540,4196660.0567581849,592.740234375
621594.2168674992,4196571.2900710925,600.457641601562
621595.5337427635,4196482.5233953930,611.558044433594
621596.8505942462,4196393.7567310873,610.198669433594
621598.1674219476,4196304.9900781745,590.3603515625
621599.4842258670,4196216.2234366545,581.325256347656
621600.8010060042,4196127.4568065293,566.656188964844
621602.1177623592,4196038.6901877951,559.392272949219
621603.4344949316,4195949.9235804565,553.920654296875
621604.7512037214,4195861.1569845080,549.041564941406
621606.0678887278,4195772.3903999543,543.5654296875
621607.3845499512,4195683.6238267925,541.488586425781
621608.7011873906,4195594.8572650254,540.410034179688
621610.0178010466,4195506.0907146474,544.157958984375
621611.3343909184,4195417.3241756652,551.011352539062
621612.6509570058,4195328.5576480748,556.168029785156
621613.9674993086,4195239.7911318755,558.385070800781
621615.2840178265,4195151.0246270690,561.787475585938
621616.6005125596,4195062.2581336545,569.994567871094
